sep=,
ID,Text,Translation,VoiceActor,Context
114586522565,Штурмовики Легиона,Legion Attack Squad,,jazz-units:items.lua:53126
115039977738,Че-то какие-то приколы тут развешаны.,There are some jokes hanging here.,,jazz-units:items.lua:70760
118410023717,Век живи - век учись!,Live forever and learn!,,jazz-units:items.lua:70054
119369941249,"Гммммм... Разве здесь все, что мы заказывали? ",Hmmmmm... Is this everything we ordered?,,jazz-units:items.lua:69138
120260566033,Кхм. Я сказал...,Hmm. I said...,,jazz-units:items.lua:69014
120287195956,А чего от них еще ожидать!,What else can you expect from them!,,jazz-units:items.lua:69553
122264591303,Нужен медик...,Need a medic...,,jazz-units:items.lua:70746
124003637664,Слышал странный звук.,I heard a strange sound.,,jazz-units:items.lua:69126
124030261247,"Тут или наших маловато, или ихних многовато...","There are either not enough of us here, or there are too many of them...",,jazz-units:items.lua:70811
124509637581,Вебер,Weber,,jazz-units:Code/Mercenary.lua:78
126127451344,Хреново!,It sucks!,,jazz-units:items.lua:69547
126202971861,"Граната? Я видел и похуже. Например, когда бак пробило на взлёте","Grenade? I've seen worse. For example, when the tank broke on takeoff",,jazz-units:items.lua:68589
127238942497,Харпер,Harper,,jazz-units:Code/Mercenary.lua:46
129078279066,Всего лишь десять процентов удачи и девяносто процентов моей убойной харизмы.,Just ten percent luck and ninety percent of my killer charisma.,,jazz-units:items.lua:70805
129657430584,Стоун,Stone,,jazz-units:Code/Mercenary.lua:118
131072494107,"Ну как-бы, вроде все, всех посчитали.","Well, it seems like everyone has been counted.",,jazz-units:items.lua:70645
131463743436,Чего-то я замотался. Надо стенку подпереть.,I'm tired of something. We need to prop up the wall.,,jazz-units:items.lua:70706
132305200292,Да ты шутишь!,You're kidding!,,jazz-units:items.lua:69387
135932071649,План с воздуха выглядит проще. С земли - как лотерея с пулями,The plan looks simpler from the air. From the ground - like a lottery with bullets,,jazz-units:items.lua:68580
136635798005,Взрываем?,Are we exploding?,,jazz-units:items.lua:70959
139409181422,Тяжелое дыхание,Heavy breathing,,jazz-units:items.lua:70750
141058614304,"Я слишком сильно утомлена, чтобы продолжать работу.",I'm too tired to continue working.,,jazz-units:items.lua:70223
141311750958,"Опаньки, тут для меня есть работенка. Лежит, кушать не просит...","Whoops, there's work for me here. He lies there and doesn’t ask to eat...",,jazz-units:items.lua:70829
141916904054,"Ты его уложил, как профессионал. В небе я так же точно выхожу на цель",You styled him like a pro. In the sky I just as accurately reach the target,,jazz-units:items.lua:68564
143658772175,Тишина - лучший свидетель. Ты это знаешь,Silence is the best witness. You know it,,jazz-units:items.lua:68570
144141204511,Взяла!,Got it!,,jazz-units:items.lua:70131
145667150510,"Прости, командир, я не спецом.","Sorry, commander, I'm not an expert.",,jazz-units:items.lua:70835
147878975531,Хм-м,Hmmm,,jazz-units:items.lua:70976
147923369701,"Ниже пояса всё целое, жить будешь!","Below the waist everything is intact, you will live!",,jazz-units:items.lua:70622
148527902634,Картер,Carter,,jazz-units:Code/Mercenary.lua:54
148583031817,"бежит, дышит","runs, breathes",,jazz-units:items.lua:70019
149864170243,"Айс, Братан, братиш, нет! Сука! Пизда вам, жирафьи выблядки, со стен соскребать со штукатуркой будут.","Ice, bro, bro, no! Bitch! Fuck you, giraffe bastards, they will scrape the plaster off the walls.",,jazz-units:items.lua:70687
150379284613,Аул,Aul,,jazz-units:Code/Mercenary.lua:149
150639393097,"Ты хочешь, чтобы я еще осталась, или как?",Do you want me to stay longer or what?,,jazz-units:items.lua:69320 | jazz-units:UnitData/Jazz_Buzz.lua:167
151644631553,"Парни, время доставать самые большие пушки!","Guys, time to get out the big guns!",,jazz-units:items.lua:70908
151665864036,"Мне нужна помощь, неотложно!","I need help, urgently!",,jazz-units:items.lua:70193
152493018567,Бишоп,Bishop,,jazz-units:Code/Mercenary.lua:103
152608247986,Понял!,Got it!,,jazz-units:items.lua:69044
153980462714,Мёрк,Mörk,,jazz-units:Code/Mercenary.lua:156
155611659517,"Послушай. Я не знал, что ты собираешься влючать Тоску в команду. Тут через минуту духа моего бы не было, если бы я так не заботился о своей репутации. Мой тебе совет: держи ее от меня подальше!",Listen. I didn't know you were going to include Tosca on the team. My spirit wouldn’t be here in a minute if I weren’t so concerned about my reputation. My advice to you: keep her away from me!,,jazz-units:items.lua:68912
156206279384,"Иди, дам тебе валерьяночки!","Go, I'll give you some valerian!",,jazz-units:items.lua:69605
157892640315,Роуг,Rogue,,jazz-units:Code/Mercenary.lua:182
162678461029,Давайте его кастрируем? Чтоб больше не шлялся.,Let's castrate him? So that he doesn't wander around anymore.,,jazz-units:items.lua:69622
162767570479,"Есть, начальник! Правда, мне интересно, как это получится.","Yes, boss! True, I'm interested in how this will turn out.",,jazz-units:items.lua:68885
164455308660,Гранатомётчик,Grenade launcher,,jazz-units:items.lua:43466 | jazz-units:items.lua:49824 | jazz-units:items.lua:50029 | jazz-units:UnitData/JAZZ_Legion_HeavyT2_Grenadier.lua:21 | jazz-units:UnitData/RebelRPG.lua:21 | jazz-units:UnitData/RebelRPG_Immortal.lua:21
165148802231,Рысь! Что случилось?,Lynx! What's happened?,,jazz-units:items.lua:68740
165619259527,"Ну чо, трафареты! Мама вас к такому не готовила!","Well, stencils! Your mom didn't prepare you for this!",,jazz-units:items.lua:70670
165681713241,"Извини, я тут играю в Большого Брата. Просто делаю то, что должен, понимаешь?","Sorry, I'm playing Big Brother here. I just do what I have to do, you know?",,jazz-units:items.lua:69105
167287521495,"Мля, Майор Спайк, я охуенно рад, что ты теперь на нашей стороне. ","Damn, Major Spike, I'm so fucking glad you're on our side now.",,jazz-units:items.lua:70940
168247136303,"Я - профессионал. Просто покажи, в кого стрелять.",I'm a professional. Just show me who to shoot.,,jazz-units:items.lua:69383
169899515205,"Это - работа. Так к ней и относитесь. А то тут есть бездельники, которые полагают, что за приключениями пришли.","This is work. Treat her that way. Otherwise, there are idlers here who believe that they have come for adventure.",,jazz-units:items.lua:69079
169962128097,Батя в здании.,Dad is in the building.,,jazz-units:items.lua:70957
170093331856,"Да уж, тут и уха целого не найдешь.","Yes, you won’t even find a whole ear here.",,jazz-units:items.lua:69586
170534982613,Слит,Slit,,jazz-units:Code/Mercenary.lua:175
172629795100,"Я стараюсь не допускать эмоций, когда убиваю, но... если честно... Это было просто здорово!","I try not to get emotional when I kill, but... to be honest... It was just great!",,jazz-units:items.lua:68958
174966595975,Зачем мне все это барахло? Дайте мне трубочку для плевания и фанерку - загораживаться! Куда полезнее будет.,Why do I need all this junk? Give me a spitting tube and a piece of plywood - block myself! It will be much more useful.,,jazz-units:items.lua:68945
176574496642,Алексей Иванов,Alexey Ivanov,,jazz-units:items.lua:70270 | jazz-units:UnitData/JAZZ_Ivanov.lua:19
176578784013,"Вот вам и Рысь, вашу мамашу!","Here's Lynx, your mother!",,jazz-units:items.lua:79598
178720739297,Гранатометное усиление,Grenade Launcher Boost,,jazz-units:items.lua:56622
178898076800,"Извини, эту неделю я занят в Обществе содействия пожарным. Знаешь, обычно я могу сам планировать свое расписание, но только если предупредить меня заблаговременно, угу?","Sorry, I'm busy with the Firemen's Aid Society this week. You know, I can usually make my own schedule, but only if you give me advance notice, uh?",,jazz-units:items.lua:68647
182815571901,"""Фраг"", слушаю.","""Frag"", I'm listening.",,jazz-units:items.lua:70958
183507962431,Даст,Yes,,jazz-units:Code/Mercenary.lua:114
183777024912,"Вы были талантливейшим доктором, фройляйн Паук. Ваша грация под шквальным огнем, ваши быстрые пальцы, ваше душевное тепло... Мне остается только надеяться, что когда-нибудь я смогу сравниться с вами. Храни вас господь. ","You were a most talented doctor, Fraulein Spider. Your grace under heavy fire, your quick fingers, your warmth... I can only hope that someday I can match you. God bless you.",,jazz-units:items.lua:78688
187482808739,Доктор Хьюстон.,Dr. Houston.,,jazz-units:items.lua:70178
188332474737,Громила,Crusher,,jazz-units:items.lua:39309 | jazz-units:UnitData/JAZZ_Legion_AssaultT1_Crusher.lua:21
188581782749,"Черт. Руди же не мог сделать этого случайно. Это такой намек, чтоб я укрытие занял, точно.","Damn. Rudy couldn't have done this by accident. This is a hint for me to take cover, for sure.",,jazz-units:items.lua:79434
189026777382,Немного везения мне бы сейчас никак не помешало!,A little luck wouldn't hurt me right now!,,jazz-units:items.lua:68977
190301337760,"Пару грамм пластика в замок, да? Да?","A couple of grams of plastic in the lock, right? Yes?",,jazz-units:items.lua:70699
190753426804,Коул,Cole,,jazz-units:Code/Mercenary.lua:125
192507634851,Триггер,Trigger,,jazz-units:Code/Mercenary.lua:99
194060943538,Тише... Здесь эхо - худший предатель,Hush... Here the echo is the worst traitor,,jazz-units:items.lua:68586
194072583019,Дарт,Dart,,jazz-units:Code/Mercenary.lua:162
194125837412,"Вот так! Знаешь, а мы отлично справились. Ничто не сравнится с женщиной, у которой в руках винтовка, я тебе скажу. Ад не знает ярости! Не забывай.","That's it! You know, we did great. There's nothing like a woman holding a rifle, I tell you. Hell knows no fury! Don't forget.",,jazz-units:items.lua:69424
196405827903,Ламберт,Lambert,,jazz-units:Code/Mercenary.lua:70
198249711216,"Чо, брат, думаешь, ебанет? Да не, не должно.","What, brother, do you think he'll fuck it? No, it shouldn't.",,jazz-units:items.lua:70819
199449552302,Опять они!,There are more of them!,,jazz-units:items.lua:69017
200362931034,Следующая задача?,Next challenge?,,jazz-units:items.lua:69892
202028848843,"Всё... Накрылось, мать его вэдэшку.","That's it... It's all over, damn it.",,jazz-units:items.lua:71036
205050620277,"Не представляю, как можно это сделать. Как врач, я стараюсь уважать чужую жизнь, насколько это возможно при такой работе, конечно. Судя по вашей биографии, вы придерживаетесь другой философии. Я очень разборчива когда дело доходит до контракта. Вы для меня слегка... вульгарны, пожалуй.","I can't imagine how this can be done. As a doctor, I try to respect other people's lives, as much as possible with this kind of work, of course. Judging by your biography, you adhere to a different philosophy. I'm very picky when it comes to contracts. For me you are a little... vulgar, perhaps.",,jazz-units:items.lua:69764 | jazz-units:UnitData/Jazz_Spider.lua:59
206446981168,Я пустой!,I'm empty!,,jazz-units:items.lua:70861
207048313891,"Не представляю, как можно это сделать. Как врач, я стараюсь уважать чужую жизнь, насколько это возможно при такой работе, конечно. Судя по вашей биографии, вы придерживаетесь другой философии. Я очень разборчива когда дело доходит до контракта. Вы для меня слегка... вульгарны, пожалуй.","I can't imagine how this can be done. As a doctor, I try to respect other people's lives, as much as possible with this kind of work, of course. Judging by your biography, you adhere to a different philosophy. I'm very picky when it comes to contracts. For me you are a little... vulgar, perhaps.",,jazz-units:items.lua:69777 | jazz-units:UnitData/Jazz_Spider.lua:72
207134300660,че?,what?,,jazz-units:items.lua:70190
208359484899,Чуждые элементы!,Alien elements!,,jazz-units:items.lua:70110
209094011789,В стороны!,To the sides!,,jazz-units:items.lua:71015
209534781642,Мейс,Mace,,jazz-units:Code/Mercenary.lua:129
212967091229,Вы откуда это взяли? На распродаже? Не работает!,Where did you get this from? On sale? Doesn't work!,,jazz-units:items.lua:69693
213709547831,Буллет,Bullet,,jazz-units:Code/Mercenary.lua:139
214018072550,"Скажи мне это в лицо, мля, если ты мужчина!","Say it to my face, fuck, if you're a man!",,jazz-units:items.lua:70893
214311297685,"Я работаю. Не мешайте. Ходют тут, ходют, а потом пластик пропадает.","I'm working. Don't interfere. They walk here and there, and then the plastic disappears.",,jazz-units:items.lua:70629
214745093796,"Думаю, прервав эту жизнь, я сохранила много других.","I think that by interrupting this life, I saved many others.",,jazz-units:items.lua:70119
217901684853,Головорез,Roughneck,,jazz-units:items.lua:39174 | jazz-units:UnitData/JAZZ_Legion_AssaultT1_Roughneck.lua:22
217996558203,Уф-ф сука,Ugh bitch,,jazz-units:items.lua:70922
218806644175,Они идут... Как стадо в узком коридоре. Легко будет срезать,They are walking... Like a herd in a narrow corridor. It will be easy to cut,,jazz-units:items.lua:68575
219342036908,"Делай, как я!",Do as I do!,,jazz-units:items.lua:70731
221163366923,"Ой, мля. Братан, как его теперь мамке-то отправлять?","Oh, blah. Bro, how can I send it to my mother now?",,jazz-units:items.lua:70886
221166180370,"Видали? Айс знает, что почем!",Have you seen it? Ice knows how much!,,jazz-units:items.lua:69070
221620701735,Сержант,Sergeant,,jazz-units:items.lua:45183 | jazz-units:UnitData/ArmySergant.lua:20
224504835002,А чего от них еще ожидать!,What else can you expect from them!,,jazz-units:items.lua:69666
226419811457,Ща б пивка холодненького...,I wish I had a cold beer...,,jazz-units:items.lua:70904
226755462734,Меня прижали!,I was pinned down!,,jazz-units:items.lua:70914
227039351750,"Ах, ходи опять, ищи этих гамадрилов по кустам. Давай просто жахнем их, и дело с концом.","Oh, go again, look for these hamadryas in the bushes. Let's just eat them and be done with it.",,jazz-units:items.lua:70638
229175344508,Роудс,Rhodes,,jazz-units:Code/Mercenary.lua:53
229551591966,lonelyandsad,lonelyandsad,,jazz-units:items.lua:69181 | jazz-units:UnitData/Jazz_Buzz.lua:28
230498571903,Скорч,Scorch,,jazz-units:Code/Mercenary.lua:157
231003169314,Сегодня тебе повезло.,Today you are lucky.,,jazz-units:items.lua:69040
232768555391,ИВАНОВ,IVANOV,,jazz-units:items.lua:70272 | jazz-units:UnitData/JAZZ_Ivanov.lua:21
234064899192,Паук,Spider,,jazz-units:items.lua:69728 | jazz-units:UnitData/Jazz_Spider.lua:23
239462113851,Стрелок,HITMAN,,jazz-units:items.lua:40386 | jazz-units:UnitData/JAZZ_Legion_FrontT1_Rifleman.lua:21
242652360553,"Братаны. у них же нет этого, как его... свистимандоза? Жрать их можно, спрашиваю?","Bros. They don’t have this, what’s it called... whistlemandosis? Can I eat them, I ask?",,jazz-units:items.lua:70881
243070819799,"Мадам, мы не знакомы? Разрешите представиться, Фраг!","Madam, we don't know each other? Let me introduce myself, Frag!",,jazz-units:items.lua:70944
244409151764,"Ладно, скажу правду, были у меня предложения и получше, но в Пауке что-то есть такое, отчего с ней в кайф работать вместе. Согласна, чел!","Okay, I’ll tell the truth, I had better offers, but there’s something about Spider that makes it a pleasure to work with her. I agree, man!",,jazz-units:items.lua:72141 | jazz-units:UnitData/Vicki.lua:113
245370968215,Гиро,Gyro,,jazz-units:Code/Mercenary.lua:73
246720526618,"Айсберг, в рот тебе Титаник, ты чо, мля?","Iceberg, Titanic in your mouth, what the fuck are you doing?",,jazz-units:items.lua:70709
247207957208,"Ну да, я тут сижу и жду, когда ты появишься. У меня другие планы.","Well, yes, I'm sitting here and waiting for you to appear. I have other plans.",,jazz-units:items.lua:69219 | jazz-units:UnitData/Jazz_Buzz.lua:66
248179878606,Гм. Что-то мне здесь не нравится...,Hm. There's something I don't like here...,,jazz-units:items.lua:68989
248609393738,"Хорошо, что я на твоей стороне.",It's good that I'm on your side.,,jazz-units:items.lua:69004
249265686079,Can become <GameTerm('Inspired')> and increase the team's <GameTerm('Morale')> during combat.,Can become <GameTerm('Inspired')> and increase the team's <GameTerm('Morale')> during combat.,,jazz-units:CharacterEffect/Chaaaarge.lua:41 | jazz-units:items.lua:82603
249950979247,"Что же, это не лучшая группа, с которой мне приходилось работать","Well, this is not the best group I've ever worked with.",,jazz-units:items.lua:70088
251440093588,"Э, завязывай!","Eh, stop it!",,jazz-units:items.lua:70721
253085579896,"Патроны, немедленно!","Ammo, now!",,jazz-units:items.lua:69914
253932060437,Руди Робертс «Рысь»,"Rudy Roberts ""Lynx""",,jazz-units:items.lua:68621
253970486219,Торк,Torque,,jazz-units:Code/Mercenary.lua:111
254157828912,Засадник,Ambusher,,jazz-units:items.lua:40917 | jazz-units:UnitData/JAZZ_Legion_FrontT2_Ambusher.lua:22
254321093188,а,Huh?,,jazz-units:items.lua:69098
255478950698,"Очень хорошо! ",Very good!,,jazz-units:items.lua:69946
256390393730,Патронов нужных больше нет.,There are no more cartridges needed.,,jazz-units:items.lua:70611
257516510368,"Мать моя святая женщина, и где теперь чья нога?","My mother is a holy woman, and where is whose foot now?",,jazz-units:items.lua:70855
258728495811,"Ща как подкрадусь, да как жахну...","As soon as I sneak up, and as soon as I gasp...",,jazz-units:items.lua:70659
259340094074,"Мне нужна помощь, неотложно!","I need help, urgently!",,jazz-units:items.lua:70070
260016101225,"О, братан, не керосинь, я там че-то видел такое, залупастое!","Oh, bro, no kerosene, I saw something there, thick-faced!",,jazz-units:items.lua:70763
260975148320,Зиро,Ziro,,jazz-units:Code/Mercenary.lua:167
261881212602,"Ну дела, Рысь промазал! Теперь я точно видел все!","Well done, Lynx missed! Now I've definitely seen everything!",,jazz-units:items.lua:79534
263680299412,Понял!,Got it!,,jazz-units:items.lua:68864
264303659858,"Победа, мля. Пора шмонать жмуров.","Victory, blah. It's time to mess around with the blind people.",,jazz-units:items.lua:70647
267140928253,"Поднимаем рождаемость, мля!","We're raising the birth rate, blah!",,jazz-units:items.lua:70875
267233176158,Есть! На жопе шерсть...,Yes! There's fur on my ass...,,jazz-units:items.lua:70654
268314076234,Застрельщик,Skirmisher,,jazz-units:items.lua:41863 | jazz-units:UnitData/JAZZ_Legion_FlankerT2_Skirmisher.lua:22
269475044150,Схлопотала!,Got it!,,jazz-units:items.lua:69699
269791276611,"Я раньше любил острить на такие темы, но, черт возьми, слишком много моих друзей погибло так же. Мне больше не смешно.","I used to love making jokes about things like this, but damn, too many of my friends died the same way. It's not funny to me anymore.",,jazz-units:items.lua:68897
270671509954,Слушаю,I'm listening,,jazz-units:items.lua:69637
271593846017,Скар,Scar,,jazz-units:Code/Mercenary.lua:120
273335796421,Ополченец,Militiaman,,jazz-units:items.lua:50208
274466626035,"Собираю манатки и выезжаю. К слову, там мой братишка Айс не занят, пригласи его. Он мой братюня от другой мамуни, да и шмаляет что твой Пикассо.","I pack my belongings and leave. By the way, my brother Ice is not busy there, invite him. He is my brother from another mother, and he jokes that your Picasso.",,jazz-units:items.lua:70507 | jazz-units:UnitData/JAZZ_Merc_Spouke.lua:77
278695304484,Грабитель,Robber,,jazz-units:items.lua:39563 | jazz-units:UnitData/JAZZ_Legion_AssaultT2_Pillager.lua:20
278833303066,Это еще что?,What is this?,,jazz-units:items.lua:68967
279053461802,Фокс,Fox,,jazz-units:Code/Mercenary.lua:148
279419436377,Я не сомневаюсь в присутствии противника.,I have no doubt about the presence of the enemy.,,jazz-units:items.lua:69900
279996202112,"Может, я опять смогу заснуть!",Maybe I can sleep again!,,jazz-units:items.lua:70122
280109571132,Принял четко!,Got it clearly!,,jazz-units:items.lua:70652
281807945653,я на некоторое время займусь научной работой.,I will take up scientific work for a while.,,jazz-units:items.lua:70023
282291513363,кашляет,coughs,,jazz-units:items.lua:68918
282394383624,На цыпочках.,On tiptoe.,,jazz-units:items.lua:70964
282913353932,"Не могу. Вернее, НЕ ХОЧУ.","I can't. Or rather, I DON'T WANT.",,jazz-units:items.lua:69911
283410120330,"Это чо, это из меня столько вытекло? Е-мааа... Парни, у меня третья положительная, если чо....","What, did so much leak out of me? E-maaa... Guys, I have a third positive, if so....",,jazz-units:items.lua:70968
283654937572,"Э-э-э... Знаешь, мы ведь как договаривались - деньги на бочку, правда? Что-то я их здесь не вижу!","Uh-uh... You know, we agreed as we agreed - money for a barrel, right? Somehow I don’t see them here!",,jazz-units:items.lua:68655
284015763095,Линднер,Lindner,,jazz-units:Code/Mercenary.lua:82
284377278908,"Как это? Парни, жопы вниз, стволы наверх, не перепутайте, мля.","How is this? Guys, asses down, trunks up, don't mix it up, blah.",,jazz-units:items.lua:70983
284541142020,"Сука-аааа, Чо ж так больно то? Брат! Братан! Морфий есть, брат?","Bitch-ahhh, why does it hurt so much? Brother! Bro! Do you have morphine, brother?",,jazz-units:items.lua:70967
287657224729,Ха-ха!,Ha ha!,,jazz-units:items.lua:69592
288587538856,"Блядь, подбили меня, командир!","Fuck, they hit me, commander!",,jazz-units:items.lua:70745
288720109427,Старший Лейтенант,Senior Lieutenant,,jazz-units:items.lua:44903 | jazz-units:UnitData/ArmyCommander_Elite.lua:20
289633215369,Хмм,Hmm,,jazz-units:items.lua:69598
290103631560,Рейнджер,Ranger,,jazz-units:items.lua:37741 | jazz-units:UnitData/ThugSniper_Stronger_Elite.lua:20
291706354809,Сэйбл,Sable,,jazz-units:Code/Mercenary.lua:183
291907236404,Берриман Сил,Berryman Seal,,jazz-units:items.lua:68511 | jazz-units:UnitData/Merc_BarrySeal.lua:23
292221319285,"Подумай еще разок. Меня может вырвать от одной мысли, что придется опять общаться с Рысью. Я просто говорю, что меня... вырвет, именно так.","Think again. I might vomit just thinking about having to communicate with Lynx again. I'm just saying that I... will throw up, that's it.",,jazz-units:items.lua:69229 | jazz-units:UnitData/Jazz_Buzz.lua:76
292603178441,Хантер,Hunter,,jazz-units:Code/Mercenary.lua:96
293764125098,Рэнд,rand,,jazz-units:Code/Mercenary.lua:63
294854928125,Я готов.,I am ready.,,jazz-units:items.lua:69053
295850287322,кряхтит,grunts,,jazz-units:items.lua:68850
298710814297,Ууууу!,Woohoo!,,jazz-units:items.lua:68870
299186765919,"Блин, верняк же было. Ветер, наверное. Типа, эти пердящие, в смысле восходящие потоки.","Damn, it sure was. The wind, probably. Like, these farting, in the sense of rising currents.",,jazz-units:items.lua:70832
299656832368,"Да как так-то... Рысь, ты был такой молодой, такой сильный... Сколько женщин было у тебя впереди!","How so... Lynx, you were so young, so strong... How many women were ahead of you!",,jazz-units:items.lua:79487
299698692708,"Я вовсе не в восторге от этого проекта. Но скажу без затей: по моему мнению, Сова - отличный товарищ, и я доверяю ей полностью. Поэтому - я согласна!","I'm not at all excited about this project. But I’ll say it straight forward: in my opinion, Owl is an excellent comrade, and I trust her completely. Therefore - I agree!",,jazz-units:items.lua:69809 | jazz-units:UnitData/Jazz_Spider.lua:104
300114486496,"Просто, чтобы ты знал - контракт почти закончен.","Just so you know, the contract is almost finished.",,jazz-units:items.lua:69323 | jazz-units:UnitData/Jazz_Buzz.lua:170
300505284870,"Ты можешь уйти из армии, но армия из тебя - никогда.","You can leave the army, but the army will never leave you.",,jazz-units:items.lua:70963
300731724515,"Не хочу никого пугать, но я очень люблю полевую хирургию!","I don't want to scare anyone, but I really love field surgery!",,jazz-units:items.lua:69895
301320309361,"Смотри, какую я для тебя штуку заточил!",Look what I sharpened for you!,,jazz-units:items.lua:70892
302600089671,"Учитывая специфику нашей работы, я требую хотя бы минимум уважения. Я нахожу, что мисс Зондергад весьма невоспитана и чрезвычайно склонна к снобизму. Это просто невыносимо. Извините.","Given the specifics of our work, I demand at least a minimum of respect. I find Miss Sondergad to be very ill-mannered and extremely prone to snobbery. It's simply unbearable. Sorry.",,jazz-units:items.lua:69739 | jazz-units:UnitData/Jazz_Spider.lua:34
302993143590,ХА!,HA!,,jazz-units:items.lua:70220
303546330037,"После ухода из Организации таких, без преувеличения ""светил"" полевой хирургии, как Митча Шудлема, Берни Гловлесса и ""Стеллы"" Траммелл по разным естественным и противоестественным причинам, проведение полевых операций с высоким риском травматизма (то есть, почти любых операций Организации) стало под угрозой отказа для потенциальных заказчиков. К счастью, ""новая кровь"" не замедлила влиться в наш дружный коллектив, чему мы несказанно рады. Конечно, мы не устаем задавться вопросом, что в полевых операциях забыла молодой и перспективный хирург-травматолог, держащий на собственных изящных плечах практически всю неотложную Damage-хирургию своего округа, но некоторые вопросы так и не должны быть заданы. Дело либо не в деньгах, либо наоборот, в деньгах настолько больших, что Организации лучше не знать подробностей. Так или иначе, Доктор Хьюстон вполне способна собрать человеческий паззл правильно, даже если от человека осталась только та часть, которая дышит. Однако, не стоит удивляться, если при этом ваша фамилия окажется вписана в графу напротив согласия на использование экспериментального препарата, не прошедшего клинические испытания. Позывной ""Паук"" пришел вместе с ней в организацию с легкой руки Кирка ""Статика"". Там какая-то своя история, мы не вникали. И все же, стоит заметить, что для человека без боевого опыта и хоть сколько-нибудь тренированной физической формы, Донна чрезвычайно мягко ступает, и видит в темноте, как кошка.","After the departure of such, without exaggeration, ""luminaries"" of field surgery as Mitch Shudlem, Bernie Gloveless and ""Stella"" Trammell from the Organization for various natural and unnatural reasons, conducting field operations with a high risk of injury (that is, almost any operation of the Organization) became a threat of failure for potential customers. Fortunately, the “new blood” was not slow to join our friendly team, which we are incredibly happy about. Of course, we never tire of wondering what a young and promising trauma surgeon, who carries nearly all emergency trauma surgery of her district on her own graceful shoulders, is doing in field operations, but some questions should never be asked. It’s either not a matter of money, or, on the contrary, it’s a matter of so much money that it’s better for the Organization not to know the details. One way or another, Doctor Houston is quite capable of putting together the human puzzle correctly, even if only the part that breathes remains of the person. However, you should not be surprised if your name is entered in the column opposite the consent to use an experimental drug that has not undergone clinical trials. The call sign ""Spider"" came with her to the organization with the light hand of Kirk ""Static"". There is some kind of history there, we didn’t delve into it. And yet, it is worth noting that for a person with no combat experience or meaningful physical training, Donna steps extremely softly and sees in the dark like a cat.",,jazz-units:items.lua:69730 | jazz-units:UnitData/Jazz_Spider.lua:25
303615728910,Талон,Coupon,,jazz-units:Code/Mercenary.lua:134
304060081124,"карабкается, пыхтит","climbing, puffing",,jazz-units:items.lua:69932
304196752980,Рипер,Reaper,,jazz-units:Code/Mercenary.lua:116
304741413170,Ух-х,Uh-oh,,jazz-units:items.lua:70921
306584344499,"Не хочу никого пугать, но я очень люблю полевую хирургию!","I don't want to scare anyone, but I really love field surgery!",,jazz-units:items.lua:69921
307429116238,Свинец нужен.,Lead is needed.,,jazz-units:items.lua:69563
307499851875,Как будто я тебя еще хоть раз вспомню.,As if I'll remember you ever again.,,jazz-units:items.lua:69378
307810354279,Усиление Пулеметчиков,Strengthening Heavy Gunners,,jazz-units:items.lua:56679
310008076558,Фраг,Frag,,jazz-units:items.lua:70452 | jazz-units:UnitData/JAZZ_Merc_Spouke.lua:22
310428068750,"Окей, я здесь. Готова к работе.","Okay, I'm here. Ready to go.",,jazz-units:items.lua:70173
