sep=,
ID,Text,Translation,VoiceActor,Context
227039351750,"Ах, ходи опять, ищи этих гамадрилов по кустам. Давай просто жахнем их, и дело с концом.","Ах, ходи опять, ищи этих гамадрилов по кустам. Давай просто жахнем их, и дело с концом.",,jazz-units:items.lua:70638
229175344508,Роудс,Роудс,,jazz-units:Code/Mercenary.lua:53
229551591966,lonelyandsad,lonelyandsad,,jazz-units:items.lua:69181 | jazz-units:UnitData/Jazz_Buzz.lua:28
230498571903,Скорч,Скорч,,jazz-units:Code/Mercenary.lua:157
231003169314,Сегодня тебе повезло.,Сегодня тебе повезло.,,jazz-units:items.lua:69040
232768555391,ИВАНОВ,ИВАНОВ,,jazz-units:items.lua:70272 | jazz-units:UnitData/JAZZ_Ivanov.lua:21
234064899192,Паук,Паук,,jazz-units:items.lua:69728 | jazz-units:UnitData/Jazz_Spider.lua:23
239462113851,Стрелок,Стрелок,,jazz-units:items.lua:40386 | jazz-units:UnitData/JAZZ_Legion_FrontT1_Rifleman.lua:21
242652360553,"Братаны. у них же нет этого, как его... свистимандоза? Жрать их можно, спрашиваю?","Братаны. У них же нет этого, как его... свистимандоза? Жрать их можно, спрашиваю?",,jazz-units:items.lua:70881
243070819799,"Мадам, мы не знакомы? Разрешите представиться, Фраг!","Мадам, мы не знакомы? Разрешите представиться, Фраг!",,jazz-units:items.lua:70944
244409151764,"Ладно, скажу правду, были у меня предложения и получше, но в Пауке что-то есть такое, отчего с ней в кайф работать вместе. Согласна, чел!","Ладно, скажу правду, были у меня предложения и получше, но в Пауке что-то есть такое, отчего с ней в кайф работать вместе. Согласна, чел!",,jazz-units:items.lua:72141 | jazz-units:UnitData/Vicki.lua:113
245370968215,Гиро,Гиро,,jazz-units:Code/Mercenary.lua:73
246720526618,"Айсберг, в рот тебе Титаник, ты чо, мля?","Айсберг, в рот тебе Титаник, ты чо, мля?",,jazz-units:items.lua:70709
247207957208,"Ну да, я тут сижу и жду, когда ты появишься. У меня другие планы.","Ну да, я тут сижу и жду, когда ты появишься. У меня другие планы.",,jazz-units:items.lua:69219 | jazz-units:UnitData/Jazz_Buzz.lua:66
248179878606,Гм. Что-то мне здесь не нравится...,Гм. Что-то мне здесь не нравится...,,jazz-units:items.lua:68989
248609393738,"Хорошо, что я на твоей стороне.","Хорошо, что я на твоей стороне.",,jazz-units:items.lua:69004
249265686079,Can become <GameTerm('Inspired')> and increase the team's <GameTerm('Morale')> during combat.,Может получить <GameTerm('Inspired')> и повысить <GameTerm('Morale')> команды во время боя.,,jazz-units:CharacterEffect/Chaaaarge.lua:41 | jazz-units:items.lua:82603
249950979247,"Что же, это не лучшая группа, с которой мне приходилось работать","Что же, это не лучшая группа, с которой мне приходилось работать.",,jazz-units:items.lua:70088
251440093588,"Э, завязывай!","Э, завязывай!",,jazz-units:items.lua:70721
253085579896,"Патроны, немедленно!","Патроны, немедленно!",,jazz-units:items.lua:69914
253932060437,Руди Робертс «Рысь»,Руди Робертс «Рысь»,,jazz-units:items.lua:68621
253970486219,Торк,Торк,,jazz-units:Code/Mercenary.lua:111
254157828912,Засадник,Засадник,,jazz-units:items.lua:40917 | jazz-units:UnitData/JAZZ_Legion_FrontT2_Ambusher.lua:22
254321093188,а,а,,jazz-units:items.lua:69098
255478950698,Очень хорошо! ,Очень хорошо! ,,jazz-units:items.lua:69946
256390393730,Патронов нужных больше нет.,Патронов нужных больше нет.,,jazz-units:items.lua:70611
257516510368,"Мать моя святая женщина, и где теперь чья нога?","Мать моя святая женщина, и где теперь чья нога?",,jazz-units:items.lua:70855
258728495811,"Ща как подкрадусь, да как жахну...","Ща как подкрадусь, да как жахну...",,jazz-units:items.lua:70659
259340094074,"Мне нужна помощь, неотложно!","Мне нужна помощь, неотложно!",,jazz-units:items.lua:70070
260016101225,"О, братан, не керосинь, я там че-то видел такое, залупастое!","О, братан, не керосинь, я там че-то видел такое, залупастое!",,jazz-units:items.lua:70763
260975148320,Зиро,Зиро,,jazz-units:Code/Mercenary.lua:167
261881212602,"Ну дела, Рысь промазал! Теперь я точно видел все!","Ну дела, Рысь промазал! Теперь я точно видел все!",,jazz-units:items.lua:79534
263680299412,Понял!,Понял!,,jazz-units:items.lua:68864
264303659858,"Победа, мля. Пора шмонать жмуров.","Победа, мля. Пора шмонать жмуров.",,jazz-units:items.lua:70647
267140928253,"Поднимаем рождаемость, мля!","Поднимаем рождаемость, мля!",,jazz-units:items.lua:70875
267233176158,Есть! На жопе шерсть...,Есть! На жопе шерсть...,,jazz-units:items.lua:70654
268314076234,Застрельщик,Застрельщик,,jazz-units:items.lua:41863 | jazz-units:UnitData/JAZZ_Legion_FlankerT2_Skirmisher.lua:22
269475044150,Схлопотала!,Схлопотала!,,jazz-units:items.lua:69699
269791276611,"Я раньше любил острить на такие темы, но, черт возьми, слишком много моих друзей погибло так же. Мне больше не смешно.","Я раньше любил острить на такие темы, но, черт возьми, слишком много моих друзей погибло так же. Мне больше не смешно.",,jazz-units:items.lua:68897
270671509954,Слушаю,Слушаю,,jazz-units:items.lua:69637
271593846017,Скар,Скар,,jazz-units:Code/Mercenary.lua:120
273335796421,Ополченец,Ополченец,,jazz-units:items.lua:50208
274466626035,"Собираю манатки и выезжаю. К слову, там мой братишка Айс не занят, пригласи его. Он мой братюня от другой мамуни, да и шмаляет что твой Пикассо.","Собираю манатки и выезжаю. К слову, там мой братишка Айс не занят, пригласи его. Он мой братюня от другой мамуни, да и шмаляет что твой Пикассо.",,jazz-units:items.lua:70507 | jazz-units:UnitData/JAZZ_Merc_Spouke.lua:77
278695304484,Грабитель,Грабитель,,jazz-units:items.lua:39563 | jazz-units:UnitData/JAZZ_Legion_AssaultT2_Pillager.lua:20
278833303066,Это еще что?,Это еще что?,,jazz-units:items.lua:68967
279053461802,Фокс,Фокс,,jazz-units:Code/Mercenary.lua:148
279419436377,Я не сомневаюсь в присутствии противника.,Я не сомневаюсь в присутствии противника.,,jazz-units:items.lua:69900
279996202112,"Может, я опять смогу заснуть!","Может, я опять смогу заснуть!",,jazz-units:items.lua:70122
280109571132,Принял четко!,Принял четко!,,jazz-units:items.lua:70652
281807945653,я на некоторое время займусь научной работой.,Я на некоторое время займусь научной работой.,,jazz-units:items.lua:70023
282291513363,кашляет,кашляет,,jazz-units:items.lua:68918
282394383624,На цыпочках.,На цыпочках.,,jazz-units:items.lua:70964
282913353932,"Не могу. Вернее, НЕ ХОЧУ.","Не могу. Вернее, НЕ ХОЧУ.",,jazz-units:items.lua:69911
283410120330,"Это чо, это из меня столько вытекло? Е-мааа... Парни, у меня третья положительная, если чо....","Это чё, из меня столько вытекло? Ё-ма-а... Парни, у меня третья положительная, если чё...",,jazz-units:items.lua:70968
283654937572,"Э-э-э... Знаешь, мы ведь как договаривались - деньги на бочку, правда? Что-то я их здесь не вижу!","Э-э-э... Знаешь, мы ведь как договаривались - деньги на бочку, правда? Что-то я их здесь не вижу!",,jazz-units:items.lua:68655
284015763095,Линднер,Линднер,,jazz-units:Code/Mercenary.lua:82
284377278908,"Как это? Парни, жопы вниз, стволы наверх, не перепутайте, мля.","Как это? Парни, жопы вниз, стволы наверх, не перепутайте, мля.",,jazz-units:items.lua:70983
284541142020,"Сука-аааа, Чо ж так больно то? Брат! Братан! Морфий есть, брат?","Сука-аааа, Чо ж так больно то? Брат! Братан! Морфий есть, брат?",,jazz-units:items.lua:70967
287657224729,Ха-ха!,Ха-ха!,,jazz-units:items.lua:69592
288587538856,"Блядь, подбили меня, командир!","Блядь, подбили меня, командир!",,jazz-units:items.lua:70745
288720109427,Старший Лейтенант,Старший Лейтенант,,jazz-units:items.lua:44903 | jazz-units:UnitData/ArmyCommander_Elite.lua:20
289633215369,Хмм,Хмм,,jazz-units:items.lua:69598
290103631560,Рейнджер,Рейнджер,,jazz-units:items.lua:37741 | jazz-units:UnitData/ThugSniper_Stronger_Elite.lua:20
291706354809,Сэйбл,Сэйбл,,jazz-units:Code/Mercenary.lua:183
291907236404,Берриман Сил,Берриман Сил,,jazz-units:items.lua:68511 | jazz-units:UnitData/Merc_BarrySeal.lua:23
292221319285,"Подумай еще разок. Меня может вырвать от одной мысли, что придется опять общаться с Рысью. Я просто говорю, что меня... вырвет, именно так.","Подумай еще разок. Меня может вырвать от одной мысли, что придется опять общаться с Рысью. Я просто говорю, что меня... вырвет, именно так.",,jazz-units:items.lua:69229 | jazz-units:UnitData/Jazz_Buzz.lua:76
292603178441,Хантер,Хантер,,jazz-units:Code/Mercenary.lua:96
293764125098,Рэнд,Рэнд,,jazz-units:Code/Mercenary.lua:63
294854928125,Я готов.,Я готов.,,jazz-units:items.lua:69053
295850287322,кряхтит,кряхтит,,jazz-units:items.lua:68850
298710814297,Ууууу!,Ууууу!,,jazz-units:items.lua:68870
299186765919,"Блин, верняк же было. Ветер, наверное. Типа, эти пердящие, в смысле восходящие потоки.","Блин, верняк же было. Ветер, наверное. Типа, эти пердящие, в смысле восходящие потоки.",,jazz-units:items.lua:70832
299656832368,"Да как так-то... Рысь, ты был такой молодой, такой сильный... Сколько женщин было у тебя впереди!","Да как так-то... Рысь, ты был такой молодой, такой сильный... Сколько женщин было у тебя впереди!",,jazz-units:items.lua:79487
299698692708,"Я вовсе не в восторге от этого проекта. Но скажу без затей: по моему мнению, Сова - отличный товарищ, и я доверяю ей полностью. Поэтому - я согласна!","Я вовсе не в восторге от этого проекта. Но скажу без затей: по моему мнению, Сова - отличный товарищ, и я доверяю ей полностью. Поэтому - я согласна!",,jazz-units:items.lua:69809 | jazz-units:UnitData/Jazz_Spider.lua:104
300114486496,"Просто, чтобы ты знал - контракт почти закончен.","Просто, чтобы ты знал - контракт почти закончен.",,jazz-units:items.lua:69323 | jazz-units:UnitData/Jazz_Buzz.lua:170
300505284870,"Ты можешь уйти из армии, но армия из тебя - никогда.","Ты можешь уйти из армии, но армия из тебя — никогда.",,jazz-units:items.lua:70963
300731724515,"Не хочу никого пугать, но я очень люблю полевую хирургию!","Не хочу никого пугать, но я очень люблю полевую хирургию!",,jazz-units:items.lua:69895
301320309361,"Смотри, какую я для тебя штуку заточил!","Смотри, какую я для тебя штуку заточил!",,jazz-units:items.lua:70892
302600089671,"Учитывая специфику нашей работы, я требую хотя бы минимум уважения. Я нахожу, что мисс Зондергад весьма невоспитана и чрезвычайно склонна к снобизму. Это просто невыносимо. Извините.","Учитывая специфику нашей работы, я требую хотя бы минимум уважения. Я нахожу, что мисс Зондергад весьма невоспитана и чрезвычайно склонна к снобизму. Это просто невыносимо. Извините.",,jazz-units:items.lua:69739 | jazz-units:UnitData/Jazz_Spider.lua:34
302993143590,ХА!,ХА!,,jazz-units:items.lua:70220
